itemcode,item,in blocks,metrics,price per unit,currency,fees,volume from,volume to
*,Cloud - Applications,,,,,,,
**,Cloud - Business Transformation Management,,,,,,,
8011039,"SAP BI Java Server Cloud, private edition (8 cores)",1,Tenant,"10,366.00",USD,Month,1,Infinite
8011040,"SAP BI Java Server Cloud, private edition (16 cores)",1,Tenant,"16,348.00",USD,Month,1,Infinite
8011041,"SAP BI Java Server Cloud, private edition (24 cores)",1,Tenant,"22,656.00",USD,Month,1,Infinite
8011119,SAP Profitability and Performance Management Cloud,1,Capacity Unit,2.22,USD,Month,1,Infinite
8011261,"SAP BI Java Server Cloud, additional non-productive, private edition (8 cores)",32,Gigabyte,"3,831.00",USD,Month,1,Infinite
8011262,"SAP BI Java Server Cloud, additional non-productive, private edition (16 cores)",64,Gigabyte,"5,423.00",USD,Month,1,Infinite
8011263,"SAP BI Java Server Cloud, additional non-productive, private edition (24 cores)",96,Gigabyte,"7,132.00",USD,Month,1,Infinite
8012208,"SAP App Server Windows Cloud, private edition",64,Gigabyte,"3,171.00",USD,Month,1,Infinite
8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,741,USD,Month,1,180
8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,482,USD,Month,181,350
8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,302,USD,Month,351,1050
8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,145,USD,Month,1051,Infinite
8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,294,USD,Month,1,500
8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,172,USD,Month,501,1000
8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,109,USD,Month,1001,3000
8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,53,USD,Month,3001,Infinite
8017070,SAP Sustainability Control Tower,"1,00,000",Record,172,USD,Month,1,50
8017070,SAP Sustainability Control Tower,"1,00,000",Record,150,USD,Month,51,150
8017070,SAP Sustainability Control Tower,"1,00,000",Record,128,USD,Month,151,Infinite
8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,19,USD,Month,1,25000
8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,14,USD,Month,25001,50000
8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,12,USD,Month,50001,75000
8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,11,USD,Month,75001,100000
8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,9.98,USD,Month,100001,Infinite
8018109,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 512 GB)",256,Gigabyte,"3,698.00",USD,Month,1,Infinite
8018190,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 1024 GB)",512,Gigabyte,"4,623.00",USD,Month,1,Infinite
8018195,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 256 GB)",128,Gigabyte,"1,846.00",USD,Month,1,Infinite
8018201,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 2048 GB)","1,024",Gigabyte,"7,766.00",USD,Month,1,Infinite
**,Cloud - Enterprise Information Management,,,,,,,
8005972,"SAP Archiving and Document Access Core by OpenText, additional storage",500,Gigabyte,554,USD,Month,1,Infinite
8008266,"SAP Document Presentment by OpenText, cloud edition","1,00,000",Document,"1,109.00",USD,Month,1,50
8008266,"SAP Document Presentment by OpenText, cloud edition","1,00,000",Document,"1,017.00",USD,Month,51,100
8008266,"SAP Document Presentment by OpenText, cloud edition","1,00,000",Document,924,USD,Month,101,200
8008266,"SAP Document Presentment by OpenText, cloud edition","1,00,000",Document,832,USD,Month,201,350
8008266,"SAP Document Presentment by OpenText, cloud edition","1,00,000",Document,740,USD,Month,351,Infinite
8008267,SAP Information Capture Core by OpenText,"1,000",Document,43,USD,Month,1,100
8008267,SAP Information Capture Core by OpenText,"1,000",Document,40,USD,Month,101,200
8008267,SAP Information Capture Core by OpenText,"1,000",Document,38,USD,Month,201,500
8008267,SAP Information Capture Core by OpenText,"1,000",Document,36,USD,Month,501,1000
8008267,SAP Information Capture Core by OpenText,"1,000",Document,33,USD,Month,1001,Infinite
8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,"1,031.00",USD,Month,1,20
8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,887,USD,Month,21,60
8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,776,USD,Month,61,120
8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,665,USD,Month,121,200
8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,554,USD,Month,201,Infinite
8011182,"SAP Master Data Governance, cloud edition","5,000",Object,89,USD,Month,1,50
8011182,"SAP Master Data Governance, cloud edition","5,000",Object,67,USD,Month,51,250
8011182,"SAP Master Data Governance, cloud edition","5,000",Object,50,USD,Month,251,1000
8011182,"SAP Master Data Governance, cloud edition","5,000",Object,47,USD,Month,1001,Infinite
8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option","1,000",Gigabyte,"21,204.00",USD,Month,1,1
8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option","1,000",Gigabyte,"11,752.00",USD,Month,2,5
8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option","1,000",Gigabyte,"8,204.00",USD,Month,6,10
8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option","1,000",Gigabyte,"6,985.00",USD,Month,11,Infinite
8014313,SAP Advanced Data Migration and Management by Syniti,"1,000",Gigabyte,"27,407.00",USD,Month,1,1
8014313,SAP Advanced Data Migration and Management by Syniti,"1,000",Gigabyte,"22,174.00",USD,Month,2,5
8014313,SAP Advanced Data Migration and Management by Syniti,"1,000",Gigabyte,"19,957.00",USD,Month,6,10
8014313,SAP Advanced Data Migration and Management by Syniti,"1,000",Gigabyte,"17,739.00",USD,Month,11,Infinite
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,"4,435.00",USD,Month,1,5
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,"3,049.00",USD,Month,6,10
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,"2,561.00",USD,Month,11,40
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,"1,330.00",USD,Month,41,100
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,898,USD,Month,101,150
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,743,USD,Month,151,300
8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,554,USD,Month,301,1000
8018106,"SAP Extended Enterprise Content Management by OpenText, cloud edition, additional storage",100,Gigabyte,216,USD,Month,1,Infinite
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"9,701.00",USD,Month,1,5
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"6,652.00",USD,Month,6,10
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"4,551.00",USD,Month,11,40
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"2,938.00",USD,Month,41,100
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"1,497.00",USD,Month,101,150
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"1,441.00",USD,Month,151,300
8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,"1,220.00",USD,Month,301,1000
8018124,"SAP Extended Enterprise Content Management by OpenText, cloud edition, external access","1,00,000",Transaction,463,USD,Month,1,Infinite
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"7,761.00",USD,Month,1,5
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"5,322.00",USD,Month,6,10
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"3,659.00",USD,Month,11,40
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"2,384.00",USD,Month,41,100
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"1,220.00",USD,Month,101,150
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,"1,164.00",USD,Month,151,300
8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,998,USD,Month,301,1000
8018182,"SAP Extended Enterprise Content Management by OpenText, cloud edition, additional nonproduction tenant",1,Tenant,"9,219.00",USD,Month,1,Infinite
**,Cloud - Middleware,,,,,,,
8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,"2,012.00",USD,Month,1,25
8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,"1,802.00",USD,Month,26,50
8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,"1,597.00",USD,Month,51,100
8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,"1,386.00",USD,Month,101,Infinite
8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,"1,996.00",USD,Month,1,9
8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,"1,386.00",USD,Month,10,24
8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,"1,247.00",USD,Month,25,49
8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,"1,109.00",USD,Month,50,Infinite
8016682,SAP Test Automation by Tricentis,1,Connection,"2,090.00",USD,Month,1,25
8016682,SAP Test Automation by Tricentis,1,Connection,"1,885.00",USD,Month,26,50
8016682,SAP Test Automation by Tricentis,1,Connection,"1,691.00",USD,Month,51,100
8016682,SAP Test Automation by Tricentis,1,Connection,"1,497.00",USD,Month,101,Infinite
8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,"3,991.00",USD,Month,1,5
8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,"3,215.00",USD,Month,6,10
8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,"2,772.00",USD,Month,11,20
8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,"2,439.00",USD,Month,21,Infinite
8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,20,USD,Month,1,1000
8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,18,USD,Month,1001,3000
8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,11,USD,Month,3001,6000
8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,7.76,USD,Month,6001,10000
*,Cloud - Support,,,,,,,
8017514,SAP Preferred Success for SAP Sales Cloud and SAP Service Cloud,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017526,SAP Preferred Success for HCM solutions from SAP,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017534,SAP Preferred Success for SAP Digital Supply Chain,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017536,"SAP Preferred Success for SAP Commerce Cloud, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8017543,SAP Preferred Success for SAP Fieldglass solutions,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017553,SAP Preferred Success for SAP Commerce Cloud,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017555,"SAP Preferred Success for HCM solutions from SAP, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8017563,SAP Preferred Success for SAP Business Technology Platform,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017575,"SAP Preferred Success for SAP Ariba solutions, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8017576,"SAP Preferred Success for SAP Sales Cloud and SAP Service Cloud, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8017583,"SAP Preferred Success for SAP Business Technology Platform, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8017593,SAP Preferred Success for SAP Ariba solutions,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8017601,SAP Preferred Success for SAP Customer Data Cloud,1,% of Net Recurring Fee,20,%,Year,1,Infinite
8018206,"SAP Preferred Success for SAP IBP for Supply Chain, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8018252,"SAP Preferred Success for SAP Fieldglass solutions, expanded edition",1,% of Net Recurring Fee,30,%,Year,1,Infinite
8018603,"SAP Cloud ALM, tenant extension",1,Tenant,"2,217.00",USD,Month,1,Infinite
*,Small and Midsize Enterprises (SME),,,,,,,
**,SAP Business ByDesign,,,,,,,
8000275,"SAP Business ByDesign, additional productive tenant",1,Tenant,"1,391.00",USD,Month,1,Infinite
8002712,"SAP Business ByDesign, localization fee",1,Entitlements Package,947,USD,Month,1,Infinite
8002713,"SAP Business ByDesign, test tenant",1,Tenant,"1,243.00",USD,Month,1,Infinite
8007643,"SAP Business ByDesign, advanced user",1,User,212,USD,Month,1,Infinite
8007644,"SAP Business ByDesign, core user",1,User,116,USD,Month,1,Infinite
8007645,"SAP Business ByDesign, self-service user",1,User,22,USD,Month,1,Infinite
8008018,"SAP Business ByDesign, public edition",1,Entitlements Package,"1,775.00",USD,Month,1,Infinite
8014401,"SAP Business ByDesign, enterprise private edition",1,Entitlements Package,"33,261.00",USD,Month,1,Infinite
8018108,"SAP Business ByDesign, private edition, archive option (L)?",1,Entitlements Package,"80,935.00",USD,Month,1,Infinite
8018130,"SAP Business ByDesign, private edition, archive option ? (S)?",1,Entitlements Package,"20,511.00",USD,Month,1,Infinite
8018136,"SAP Business ByDesign, private edition, archive option? (M)?",1,Entitlements Package,"41,576.00",USD,Month,1,Infinite
8018159,"SAP Business ByDesign, public edition, archive tenant",16,Gigabyte,443,USD,Month,1,6
8018159,"SAP Business ByDesign, public edition, archive tenant",16,Gigabyte,333,USD,Month,7,30
8018159,"SAP Business ByDesign, public edition, archive tenant",16,Gigabyte,277,USD,Month,31,60
8018159,"SAP Business ByDesign, public edition, archive tenant",16,Gigabyte,249,USD,Month,61,180
8018159,"SAP Business ByDesign, public edition, archive tenant",16,Gigabyte,205,USD,Month,181,Infinite
**,SAP Business One Cloud,,,,,,,
***,SAP Business One Cloud - Partner Hosted Options,,,,,,,
8005859,"SAP Business One Cloud Starter Package, partner-hosted",1,User,45,USD,Month,1,Infinite
8005860,"SAP Business One Cloud Professional, partner-hosted",1,User,108,USD,Month,1,20
8005860,"SAP Business One Cloud Professional, partner-hosted",1,User,87,USD,Month,21,50
8005860,"SAP Business One Cloud Professional, partner-hosted",1,User,76,USD,Month,51,Infinite
8005861,"SAP Business One Cloud Limited, partner-hosted",1,User,56,USD,Month,1,Infinite
8005862,"SAP Business One Cloud Mobile App, partner-hosted",1,User,18,USD,Month,1,Infinite
8005863,"SAP Business One Cloud Indirect Access, user-based, partner-hosted option",1,User,9.52,USD,Month,1,Infinite
8008002,"SAP Business One Cloud Indirect access by non-employees, partner-hosted option",1,Connection,60,USD,Month,1,Infinite
8013627,"SAP Business One Cloud Customer Checkout, partner-hosted option",1,Object,39,USD,Month,1,
*,Extras,,,,,,,
8008471,"SAP Cloud Platform Document Management, repository option",100,Gigabyte,142.07,USD,Month,1,Infinite
8008376,"SAP Cloud Platform Document Management, application option",50000,API Call,144.30,USD,Month,1,4
8008376,"SAP Cloud Platform Document Management, application option",50000,API Call,144.30,USD,Month,5,Infinite
8008414,"SAP Cloud Platform Document Management, integration option",50000,API Call,106,USD,Month,1,4
8008414,"SAP Cloud Platform Document Management, integration option",50000,API Call,27,USD,Month,5,Infinite
